Flight,F-IATA,F-City,F-Country,F-Term,F-Time,T-IATA,T-City,T-Country,T-Term,T-Time,Distance,Duration
EZY1329,GVA,Geneva,Switzerland,,15:25,NCE,Nice,France,Terminal 2,16:30,186,65
EZY1330,NCE,Nice,France,Terminal 2,17:00,GVA,Geneva,Switzerland,,18:00,186,60
EZY1385,GVA,Geneva,Switzerland,,13:50,BIO,Bilbao,Spain,,15:25,487,95
EZY1386,BIO,Bilbao,Spain,,16:05,GVA,Geneva,Switzerland,,17:40,487,95
EZY1391,GVA,Geneva,Switzerland,,12:25,SVQ,Seville,Spain,,14:45,867,140
EZY1392,SVQ,Seville,Spain,,15:20,GVA,Geneva,Switzerland,,17:35,867,135
EZY1393,GVA,Geneva,Switzerland,,07:15,TFS,Tenerife South,Spain,,10:30,1760,255
EZY1394,TFS,Tenerife South,Spain,,11:25,GVA,Geneva,Switzerland,,16:30,1760,245
EZY1417,GVA,Geneva,Switzerland,,11:30,OLB,Sardinia Olbia,Italy,Terminal 1,12:50,406,80
EZY1418,OLB,Sardinia Olbia,Italy,Terminal 1,13:25,GVA,Geneva,Switzerland,,14:50,406,85
EZY1433,GVA,Geneva,Switzerland,,06:10,PMO,Sicily Palermo,Italy,,08:00,575,110
EZY1434,PMO,Sicily Palermo,Italy,,08:35,GVA,Geneva,Switzerland,,10:30,588,115
EZY1435,GVA,Geneva,Switzerland,,18:00,SUF,Lamezia,Italy,,19:55,588,115
EZY1436,SUF,Lamezia,Italy,,20:40,GVA,Geneva,Switzerland,,22:50,742,130
EZY1457,GVA,Geneva,Switzerland,,17:30,OPO,Porto,Portugal,,18:45,815,135
EZY1458,OPO,Porto,Portugal,,19:20,GVA,Geneva,Switzerland,,22:30,815,130
EZY1477,GVA,Geneva,Switzerland,,16:00,HER,Crete Heraklion,Greece,,20:00,1246,180
EZY1478,HER,Crete Heraklion,Greece,,20:45,GVA,Geneva,Switzerland,,22:55,1246,190
EZY1479,GVA,Geneva,Switzerland,,06:15,JMK,Mykonos,Greece,,10:05,1159,170
EZY1480,JMK,Mykonos,Greece,,10:45,GVA,Geneva,Switzerland,,12:40,1159,175
EZY1505,GVA,Geneva,Switzerland,,18:10,DBV,Dubrovnik,Croatia,,19:55,652,105
EZY1506,DBV,Dubrovnik,Croatia,,20:40,GVA,Geneva,Switzerland,,22:30,652,110
EZY1531,GVA,Geneva,Switzerland,,19:40,BRU,Brussels Intl,Belgium,Departure Hall 2,20:55,331,75
EZY1532,BRU,Brussels Intl,Belgium,Departure Hall 2,21:25,GVA,Geneva,Switzerland,,22:45,331,80
EZY1561,GVA,Geneva,Switzerland,,13:05,TIA,Tirana,Albania,,15:10,669,125
EZY1562,TIA,Tirana,Albania,,15:50,GVA,Geneva,Switzerland,,18:10,817,140
EZY1567,GVA,Geneva,Switzerland,,15:40,NBE,Enfidha - Hammamet,Tunisia,,16:50,742,130
EZY1568,NBE,Enfidha - Hammamet,Tunisia,,17:45,GVA,Geneva,Switzerland,,21:00,769,135
EZY1573,GVA,Geneva,Switzerland,,09:40,MLA,Malta,Malta,,11:50,742,130
EZY1574,MLA,Malta,Malta,,12:30,GVA,Geneva,Switzerland,,14:50,817,140
EZY1605,NCE,Nice,France,Terminal 2,18:45,RNS,Rennes,France,,20:35,575,110
EZY1606,RNS,Rennes,France,,21:05,NCE,Nice,France,Terminal 2,22:55,575,110
EZY1689,NCE,Nice,France,Terminal 2,10:45,NAP,Naples,Italy,,12:05,410,80
EZY1690,NAP,Naples,Italy,,12:40,NCE,Nice,France,Terminal 2,14:05,410,85
EZY1747,NCE,Nice,France,Terminal 2,07:15,TLV,Tel Aviv,Israel,Terminal 1,12:00,1528,225
EZY1748,TLV,Tel Aviv,Israel,Terminal 1,12:55,NCE,Nice,France,Terminal 2,16:00,1698,245
EZY1749,NCE,Nice,France,Terminal 2,11:50,RAK,Marrakech,Morocco,,13:55,1176,185
EZY1750,RAK,Marrakech,Morocco,,14:35,NCE,Nice,France,Terminal 2,18:25,1176,170
EZY1755,NCE,Nice,France,Terminal 2,16:55,CPH,Copenhagen,Denmark,,19:25,888,150
EZY1756,CPH,Copenhagen,Denmark,,19:55,NCE,Nice,France,Terminal 2,22:40,1010,165
EZY1801,BOD,Bordeaux,France,Billi L,16:25,LYS,Lyon,France,T1,17:35,290,70
EZY1802,LYS,Lyon,France,T1,18:05,BOD,Bordeaux,France,Billi L,19:15,290,70
EZY1851,BOD,Bordeaux,France,Billi L,14:00,TFS,Tenerife South,Spain,,16:45,1010,225
EZY1852,TFS,Tenerife South,Spain,,17:25,BOD,Bordeaux,France,Billi L,22:00,1933,215
EZY1986,ESU,Essaouira,Morocco,,14:50,BOD,Bordeaux,France,Billi L,18:30,966,160
EZY1995,MAN,Manchester,United Kingdom,Terminal 1,13:00,CHQ,Crete Chania,Greece,Terminal 1,19:20,1794,260
EZY1996,CHQ,Crete Chania,Greece,Terminal 1,20:00,MAN,Manchester,United Kingdom,Terminal 1,22:25,1864,265
EZY2003,MAN,Manchester,United Kingdom,Terminal 1,15:55,AGP,Malaga,Spain,,20:00,1157,185
EZY2004,AGP,Malaga,Spain,,20:55,MAN,Manchester,United Kingdom,Terminal 1,23:00,1157,185
EZY2007,MAN,Manchester,United Kingdom,Terminal 1,08:00,AGP,Malaga,Spain,,12:05,1157,185
EZY2008,AGP,Malaga,Spain,,12:40,MAN,Manchester,United Kingdom,Terminal 1,14:45,1157,185
EZY2027,MAN,Manchester,United Kingdom,Terminal 1,06:00,IBZ,Ibiza,Spain,,09:55,1073,175
EZY2028,IBZ,Ibiza,Spain,,10:30,MAN,Manchester,United Kingdom,Terminal 1,12:20,1053,170
EZY2029,MAN,Manchester,United Kingdom,Terminal 1,13:55,ACE,Lanzarote,Spain,,18:15,1378,200
EZY2030,ACE,Lanzarote,Spain,,19:05,MAN,Manchester,United Kingdom,Terminal 1,23:25,1840,320
EZY2033,MAN,Manchester,United Kingdom,Terminal 1,12:50,ALC,Alicante,Spain,,16:40,1044,170
EZY2034,ALC,Alicante,Spain,,17:20,MAN,Manchester,United Kingdom,Terminal 1,19:15,1044,175
EZY2037,MAN,Manchester,United Kingdom,Terminal 1,16:25,RMU,Murcia Intl,Spain,,20:30,1194,185
EZY2038,RMU,Murcia Intl,Spain,,21:15,MAN,Manchester,United Kingdom,Terminal 1,23:15,1171,180
EZY2057,MAN,Manchester,United Kingdom,Terminal 1,13:40,HER,Crete Heraklion,Greece,,19:55,1822,255
EZY2058,HER,Crete Heraklion,Greece,,20:40,MAN,Manchester,United Kingdom,Terminal 1,23:00,1822,260
EZY2063,MAN,Manchester,United Kingdom,Terminal 1,17:20,CFU,Corfu,Greece,,22:45,1411,205
EZY2065,MAN,Manchester,United Kingdom,Terminal 1,06:25,KGS,Kos,Greece,Terminal 1,12:40,1779,255
EZY2066,KGS,Kos,Greece,Terminal 1,13:25,MAN,Manchester,United Kingdom,Terminal 1,16:00,1933,275
EZY2067,MAN,Manchester,United Kingdom,Terminal 1,05:30,EFL,Kefalonia,Greece,,11:10,1453,220
EZY2068,EFL,Kefalonia,Greece,,11:50,MAN,Manchester,United Kingdom,Terminal 1,13:35,1528,225
EZY2075,MAN,Manchester,United Kingdom,Terminal 1,13:15,ZTH,Zante Zakynthos,Greece,Terminal 1,18:55,1453,220
EZY2076,ZTH,Zante Zakynthos,Greece,Terminal 1,20:00,MAN,Manchester,United Kingdom,Terminal 1,21:55,1574,235
EZY2103,MAN,Manchester,United Kingdom,Terminal 1,17:35,NCE,Nice,France,Terminal 2,21:05,888,150
EZY2104,NCE,Nice,France,Terminal 2,21:35,MAN,Manchester,United Kingdom,Terminal 1,22:55,817,140
EZY2121,MAN,Manchester,United Kingdom,Terminal 1,06:40,VCE,Venice Marco Polo,Italy,,10:10,851,150
EZY2122,VCE,Venice Marco Polo,Italy,,10:45,MAN,Manchester,United Kingdom,Terminal 1,12:20,851,155
EZY2123,MAN,Manchester,United Kingdom,Terminal 1,06:05,FCO,Rome Fiumicino,Italy,Terminal 3,10:05,1171,180
EZY2124,FCO,Rome Fiumicino,Italy,Terminal 3,10:50,MAN,Manchester,United Kingdom,Terminal 1,12:55,1194,185
EZY2125,MAN,Manchester,United Kingdom,Terminal 1,06:20,NAP,Naples,Italy,,10:25,1194,185
EZY2126,NAP,Naples,Italy,,11:05,MAN,Manchester,United Kingdom,Terminal 1,13:20,1386,195
EZY2141,MAN,Manchester,United Kingdom,Terminal 1,07:25,AYT,Antalya,Turkey,Terminal 2,13:50,1948,265
EZY2142,AYT,Antalya,Turkey,Terminal 2,14:40,MAN,Manchester,United Kingdom,Terminal 1,17:30,1948,290
EZY2147,MAN,Manchester,United Kingdom,Terminal 1,13:20,DLM,Dalaman,Turkey,,19:45,1882,265
EZY2148,DLM,Dalaman,Turkey,,20:40,MAN,Manchester,United Kingdom,Terminal 1,23:15,1882,275
EZY2211,MAN,Manchester,United Kingdom,Terminal 1,17:50,OPO,Porto,Portugal,,20:15,827,145
EZY2212,OPO,Porto,Portugal,,20:55,MAN,Manchester,United Kingdom,Terminal 1,23:30,921,155
EZY2220,BOJ,Burgas,Bulgaria,,00:15,MAN,Manchester,United Kingdom,Terminal 1,02:10,1574,235
EZY2221,MAN,Manchester,United Kingdom,Terminal 1,06:30,SOF,Sofia,Bulgaria,Terminal 1,11:50,1388,200
EZY2222,SOF,Sofia,Bulgaria,Terminal 1,12:35,MAN,Manchester,United Kingdom,Terminal 1,14:05,1388,210
EZY2245,MAN,Manchester,United Kingdom,Terminal 1,06:05,SPU,Split,Croatia,,09:50,1010,165
EZY2246,SPU,Split,Croatia,,10:30,MAN,Manchester,United Kingdom,Terminal 1,12:30,1171,180
EZY2263,MAN,Manchester,United Kingdom,Terminal 1,17:45,KRK,Krakow,Poland,,21:15,888,150
EZY2264,KRK,Krakow,Poland,,21:50,MAN,Manchester,United Kingdom,Terminal 1,23:30,966,160
EZY2301,LTN,London Luton,United Kingdom,,17:00,ACE,Lanzarote,Spain,,21:10,1297,190
EZY2302,ACE,Lanzarote,Spain,,21:50,LTN,London Luton,United Kingdom,,07 Jun 01:50,1966,300
EZY2305,LTN,London Luton,United Kingdom,,17:20,IBZ,Ibiza,Spain,,20:50,902,150
EZY2306,IBZ,Ibiza,Spain,,21:25,LTN,London Luton,United Kingdom,,23:00,902,155
EZY2309,LTN,London Luton,United Kingdom,,15:00,LPA,Gran Canaria,Spain,,19:25,1401,205
EZY2310,LPA,Gran Canaria,Spain,,20:05,LTN,London Luton,United Kingdom,,07 Jun 00:25,1840,320
EZY2316,ALC,Alicante,Spain,,00:40,LTN,London Luton,United Kingdom,,02:10,939,150
EZY2317,LTN,London Luton,United Kingdom,,19:30,ALC,Alicante,Spain,,23:05,939,155
EZY2323,LTN,London Luton,United Kingdom,,07:00,BCN,Barcelona,Spain,Terminal 2C,10:15,740,135
EZY2324,BCN,Barcelona,Spain,Terminal 2C,10:50,LTN,London Luton,United Kingdom,,12:15,740,145
EZY2349,LTN,London Luton,United Kingdom,,06:15,RMU,Murcia Intl,Spain,,10:10,1073,175
EZY2350,RMU,Murcia Intl,Spain,,10:45,LTN,London Luton,United Kingdom,,12:40,1073,175
EZY2393,LTN,London Luton,United Kingdom,,07:40,JTR,Santorini,Greece,,13:40,1673,240
EZY2394,JTR,Santorini,Greece,,14:30,LTN,London Luton,United Kingdom,,16:35,1698,245
EZY2395,LTN,London Luton,United Kingdom,,07:35,CFU,Corfu,Greece,,12:50,1288,195
EZY2396,CFU,Corfu,Greece,,13:35,LTN,London Luton,United Kingdom,,14:50,1288,195
EZY2463,LTN,London Luton,United Kingdom,,15:35,LIS,Lisbon,Portugal,T1,18:25,998,170
EZY2464,LIS,Lisbon,Portugal,T1,18:55,LTN,London Luton,United Kingdom,,21:35,998,160
EZY2481,LTN,London Luton,United Kingdom,,07:00,OLB,Sardinia Olbia,Italy,Terminal 1,10:30,888,150
EZY2482,OLB,Sardinia Olbia,Italy,Terminal 1,11:05,LTN,London Luton,United Kingdom,,12:35,888,150
EZY2495,LTN,London Luton,United Kingdom,,07:30,PMO,Sicily Palermo,Italy,,11:30,1171,180
EZY2496,PMO,Sicily Palermo,Italy,,12:10,LTN,London Luton,United Kingdom,,14:15,1194,185
EZY2553,LTN,London Luton,United Kingdom,,07:15,BJV,Bodrum,Turkey,Terminal 1,13:20,1698,245
EZY2554,BJV,Bodrum,Turkey,Terminal 1,14:10,LTN,London Luton,United Kingdom,,16:20,1717,250
EZY2571,LTN,London Luton,United Kingdom,,06:15,PUY,Pula,Croatia,,09:40,827,145
EZY2572,PUY,Pula,Croatia,,10:15,LTN,London Luton,United Kingdom,,11:35,817,140
EZY2573,LTN,London Luton,United Kingdom,,06:20,SPU,Split,Croatia,,09:55,921,155
EZY2574,SPU,Split,Croatia,,10:35,LTN,London Luton,United Kingdom,,12:10,921,155
EZY2593,LTN,London Luton,United Kingdom,,12:45,LCA,Cyprus Larnaca,Cyprus,New Terminal,19:35,1946,290
EZY2594,LCA,Cyprus Larnaca,Cyprus,New Terminal,20:10,LTN,London Luton,United Kingdom,,23:20,1892,310
EZY2611,LTN,London Luton,United Kingdom,,13:35,SSH,Sharm El Sheikh,Egypt,Terminal 1,21:10,2435,335
EZY2612,SSH,Sharm El Sheikh,Egypt,Terminal 1,22:05,LTN,London Luton,United Kingdom,,07 Jun 01:50,2435,345
EZY2701,RMU,Murcia Intl,Spain,,10:55,BRS,Bristol,United Kingdom,,12:30,921,155
EZY2702,BRS,Bristol,United Kingdom,,06:50,RMU,Murcia Intl,Spain,,10:20,888,150
EZY2717,BRS,Bristol,United Kingdom,,16:30,AGP,Malaga,Spain,,20:05,1019,155
EZY2718,AGP,Malaga,Spain,,20:45,BRS,Bristol,United Kingdom,,22:25,1019,160
EZY2725,BRS,Bristol,United Kingdom,,19:45,ALC,Alicante,Spain,,23:10,911,145
EZY2726,ALC,Alicante,Spain,,23:45,BRS,Bristol,United Kingdom,,07 Jun 01:15,911,150
EZY2728,IBZ,Ibiza,Spain,,00:05,BRS,Bristol,United Kingdom,,01:25,817,140
EZY2729,BRS,Bristol,United Kingdom,,13:20,MAH,Menorca Mahon,Spain,,16:40,817,140
EZY2730,MAH,Menorca Mahon,Spain,,17:20,BRS,Bristol,United Kingdom,,18:50,888,150
EZY2731,BRS,Bristol,United Kingdom,,06:15,TFS,Tenerife South,Spain,,10:30,1764,255
EZY2732,TFS,Tenerife South,Spain,,11:10,BRS,Bristol,United Kingdom,,15:15,1764,245
EZY2733,BRS,Bristol,United Kingdom,,06:10,ACE,Lanzarote,Spain,,10:05,1073,175
EZY2734,ACE,Lanzarote,Spain,,11:00,BRS,Bristol,United Kingdom,,14:50,1946,290
EZY2765,BRS,Bristol,United Kingdom,,06:10,NCE,Nice,France,Terminal 2,09:15,706,125
EZY2766,NCE,Nice,France,Terminal 2,09:45,BRS,Bristol,United Kingdom,,10:55,706,130
EZY2812,CFU,Corfu,Greece,,00:10,BRS,Bristol,United Kingdom,,01:30,1358,200
EZY2835,BRS,Bristol,United Kingdom,,12:10,OLB,Sardinia Olbia,Italy,Terminal 1,15:35,827,145
EZY2836,OLB,Sardinia Olbia,Italy,Terminal 1,16:10,BRS,Bristol,United Kingdom,,17:40,888,150
EZY2839,BRS,Bristol,United Kingdom,,17:45,PSA,Pisa (Tuscany),Italy,,21:00,810,135
EZY2840,PSA,Pisa (Tuscany),Italy,,21:40,BRS,Bristol,United Kingdom,,23:00,810,140
EZY2843,BRS,Bristol,United Kingdom,,06:15,NAP,Naples,Italy,,10:00,1010,165
EZY2844,NAP,Naples,Italy,,10:35,BRS,Bristol,United Kingdom,,12:35,1171,180
EZY2850,DLM,Dalaman,Turkey,,00:20,BRS,Bristol,United Kingdom,,02:45,1846,265
EZY2851,BRS,Bristol,United Kingdom,,13:30,DLM,Dalaman,Turkey,,19:45,1846,255
EZY2852,DLM,Dalaman,Turkey,,20:35,BRS,Bristol,United Kingdom,,23:00,1846,265
EZY2853,BRS,Bristol,United Kingdom,,16:00,BJV,Bodrum,Turkey,Terminal 1,22:05,1775,245
EZY2854,BJV,Bodrum,Turkey,Terminal 1,23:00,BRS,Bristol,United Kingdom,,07 Jun 01:20,1775,260
EZY2867,BRS,Bristol,United Kingdom,,13:45,LIS,Lisbon,Portugal,T1,16:20,924,155
EZY2868,LIS,Lisbon,Portugal,T1,16:50,BRS,Bristol,United Kingdom,,19:15,924,145
EZY2871,BRS,Bristol,United Kingdom,,13:00,FAO,Faro,Portugal,,15:35,1025,155
EZY2872,FAO,Faro,Portugal,,16:05,BRS,Bristol,United Kingdom,,18:45,1025,160
EZY2875,BRS,Bristol,United Kingdom,,18:45,OPO,Porto,Portugal,,20:55,742,130
EZY2876,OPO,Porto,Portugal,,21:25,BRS,Bristol,United Kingdom,,23:25,637,120
EZY2895,BRS,Bristol,United Kingdom,,10:35,PUY,Pula,Croatia,,13:55,817,140
EZY2896,PUY,Pula,Croatia,,14:30,BRS,Bristol,United Kingdom,,15:50,817,140
EZY2903,BRS,Bristol,United Kingdom,,07:00,LCA,Cyprus Larnaca,Cyprus,New Terminal,13:45,2032,285
EZY2904,LCA,Cyprus Larnaca,Cyprus,New Terminal,14:30,BRS,Bristol,United Kingdom,,17:45,1996,315
EZY2911,BRS,Bristol,United Kingdom,,12:50,SSH,Sharm El Sheikh,Egypt,Terminal 1,20:25,2435,335
EZY2912,SSH,Sharm El Sheikh,Egypt,Terminal 1,21:10,BRS,Bristol,United Kingdom,,07 Jun 01:05,2520,355
EZY2913,BRS,Bristol,United Kingdom,,13:50,HRG,Hurghada,Egypt,Terminal 1,21:20,2306,330
EZY2914,HRG,Hurghada,Egypt,Terminal 1,22:05,BRS,Bristol,United Kingdom,,07 Jun 02:05,2555,360
EZY2927,BRS,Bristol,United Kingdom,,12:20,AMS,Amsterdam,Netherlands,,14:40,327,80
EZY2928,AMS,Amsterdam,Netherlands,,15:10,BRS,Bristol,United Kingdom,,15:30,327,80
EZY2939,BRS,Bristol,United Kingdom,,06:35,GIB,Gibraltar,Gibraltar,,10:15,966,160
EZY2940,GIB,Gibraltar,Gibraltar,,11:00,BRS,Bristol,United Kingdom,,12:50,1053,170
EZY3001,BFS,Belfast Intl,United Kingdom,,07:30,BCN,Barcelona,Spain,Terminal 2C,11:05,998,155
EZY3002,BCN,Barcelona,Spain,Terminal 2C,11:40,BFS,Belfast Intl,United Kingdom,,13:30,998,170
EZY3005,BFS,Belfast Intl,United Kingdom,,09:50,ALC,Alicante,Spain,,13:50,1162,180
EZY3006,ALC,Alicante,Spain,,14:25,BFS,Belfast Intl,United Kingdom,,16:30,1162,185
EZY3015,AGP,Malaga,Spain,,22:45,BFS,Belfast Intl,United Kingdom,,07 Jun 00:55,1245,190
EZY3016,BFS,Belfast Intl,United Kingdom,,18:00,AGP,Malaga,Spain,,22:10,1245,190
EZY3033,BFS,Belfast Intl,United Kingdom,,13:50,CDG,Paris Charles de Gaulle,France,,16:40,541,110
EZY3034,CDG,Paris Charles de Gaulle,France,,17:10,BFS,Belfast Intl,United Kingdom,,17:55,541,105
EZY3041,BFS,Belfast Intl,United Kingdom,,06:30,FAO,Faro,Portugal,,09:30,1221,180
EZY3042,FAO,Faro,Portugal,,10:00,BFS,Belfast Intl,United Kingdom,,13:05,1221,185
EZY3053,BFS,Belfast Intl,United Kingdom,,09:55,KRK,Krakow,Poland,,13:45,1138,170
EZY3054,KRK,Krakow,Poland,,14:15,BFS,Belfast Intl,United Kingdom,,16:15,1138,180
EZY3055,BFS,Belfast Intl,United Kingdom,,14:25,DLM,Dalaman,Turkey,,21:00,1933,275
EZY3056,DLM,Dalaman,Turkey,,21:50,BFS,Belfast Intl,United Kingdom,,07 Jun 00:50,1966,300
EZY3057,BFS,Belfast Intl,United Kingdom,,14:40,CFU,Corfu,Greece,,20:25,1528,225
EZY3058,CFU,Corfu,Greece,,21:05,BFS,Belfast Intl,United Kingdom,,23:05,1673,240
EZY3061,BFS,Belfast Intl,United Kingdom,,16:15,RHO,Rhodes,Greece,,22:50,1933,275
EZY3062,RHO,Rhodes,Greece,,23:30,BFS,Belfast Intl,United Kingdom,,07 Jun 02:30,1966,300
EZY3151,GLA,Glasgow,United Kingdom,,15:40,KGS,Kos,Greece,Terminal 1,22:05,1972,265
EZY3152,KGS,Kos,Greece,Terminal 1,22:50,GLA,Glasgow,United Kingdom,,07 Jun 01:25,1972,275
EZY3163,GLA,Glasgow,United Kingdom,,16:15,FAO,Faro,Portugal,,19:30,1313,195
EZY3164,FAO,Faro,Portugal,,20:05,GLA,Glasgow,United Kingdom,,23:20,1313,195
EZY3223,EDI,Edinburgh,United Kingdom,,15:30,HER,Crete Heraklion,Greece,,22:00,1958,270
EZY3224,HER,Crete Heraklion,Greece,,22:45,EDI,Edinburgh,United Kingdom,,07 Jun 01:25,1958,280
EZY3225,EDI,Edinburgh,United Kingdom,,07:05,ATH,Athens,Greece,,13:15,1772,250
EZY3226,ATH,Athens,Greece,,13:55,EDI,Edinburgh,United Kingdom,,16:15,1772,260
EZY325,EDI,Edinburgh,United Kingdom,,10:10,BFS,Belfast Intl,United Kingdom,,11:05,143,55
EZY326,BFS,Belfast Intl,United Kingdom,,11:35,EDI,Edinburgh,United Kingdom,,12:30,143,55
EZY3273,EDI,Edinburgh,United Kingdom,,17:05,NAP,Naples,Italy,,21:20,1312,195
EZY3274,NAP,Naples,Italy,,21:55,EDI,Edinburgh,United Kingdom,,07 Jun 00:10,1312,195
EZY3281,EDI,Edinburgh,United Kingdom,,14:25,DLM,Dalaman,Turkey,,20:55,2001,270
EZY3282,DLM,Dalaman,Turkey,,22:00,EDI,Edinburgh,United Kingdom,,07 Jun 00:45,2001,285
EZY3319,EDI,Edinburgh,United Kingdom,,06:10,DBV,Dubrovnik,Croatia,,10:20,1336,190
EZY3320,DBV,Dubrovnik,Croatia,,11:05,EDI,Edinburgh,United Kingdom,,13:30,1336,205
EZY3321,EDI,Edinburgh,United Kingdom,,06:05,LIS,Lisbon,Portugal,T1,09:20,1215,195
EZY3322,LIS,Lisbon,Portugal,T1,09:50,EDI,Edinburgh,United Kingdom,,13:00,1215,190
EZY3323,EDI,Edinburgh,United Kingdom,,07:00,CPH,Copenhagen,Denmark,,09:50,624,110
EZY3324,CPH,Copenhagen,Denmark,,10:20,EDI,Edinburgh,United Kingdom,,11:15,624,115
EZY3355,LPL,Liverpool,United Kingdom,,09:40,ALC,Alicante,Spain,,13:20,1045,160
EZY3356,ALC,Alicante,Spain,,13:55,LPL,Liverpool,United Kingdom,,15:40,1045,165
EZY3369,LPL,Liverpool,United Kingdom,,19:20,AGP,Malaga,Spain,,23:20,1153,180
EZY3370,AGP,Malaga,Spain,,23:55,LPL,Liverpool,United Kingdom,,07 Jun 01:45,1153,170
EZY3377,LPL,Liverpool,United Kingdom,,18:10,ALC,Alicante,Spain,,21:50,1045,160
EZY3378,ALC,Alicante,Spain,,22:25,LPL,Liverpool,United Kingdom,,07 Jun 00:10,1045,165
EZY3395,CTA,Sicily Catania,Italy,Terminal A,13:40,ZRH,Zurich,Switzerland,,16:00,817,140
EZY3396,ZRH,Zurich,Switzerland,,16:35,CTA,Sicily Catania,Italy,Terminal A,18:55,817,140
EZY3405,LPL,Liverpool,United Kingdom,,14:30,DLM,Dalaman,Turkey,,20:55,1864,265
EZY3406,DLM,Dalaman,Turkey,,21:55,LPL,Liverpool,United Kingdom,,07 Jun 00:30,1933,275
EZY3407,LPL,Liverpool,United Kingdom,,07:00,BJV,Bodrum,Turkey,Terminal 1,13:15,1833,255
EZY3408,BJV,Bodrum,Turkey,Terminal 1,14:05,LPL,Liverpool,United Kingdom,,16:30,1833,265
EZY3411,LPL,Liverpool,United Kingdom,,07:15,AYT,Antalya,Turkey,Terminal 2,13:40,1864,265
EZY3412,AYT,Antalya,Turkey,Terminal 2,14:30,LPL,Liverpool,United Kingdom,,17:30,1966,300
EZY3445,LPL,Liverpool,United Kingdom,,17:15,AMS,Amsterdam,Netherlands,,19:35,327,80
EZY3446,AMS,Amsterdam,Netherlands,,20:05,LPL,Liverpool,United Kingdom,,20:25,327,80
EZY3451,LPL,Liverpool,United Kingdom,,14:25,LCA,Cyprus Larnaca,Cyprus,New Terminal,21:20,2180,295
EZY3452,LCA,Cyprus Larnaca,Cyprus,New Terminal,21:55,LPL,Liverpool,United Kingdom,,07 Jun 01:05,2180,310
EZY3507,MXP,Milan Malpensa,Italy,T2,17:05,PMO,Sicily Palermo,Italy,,18:50,561,105
EZY3508,PMO,Sicily Palermo,Italy,,19:25,MXP,Milan Malpensa,Italy,T2,21:05,561,100
EZY3543,MXP,Milan Malpensa,Italy,T2,14:40,CTA,Sicily Catania,Italy,Terminal C,16:35,652,115
EZY3544,CTA,Sicily Catania,Italy,Terminal C,17:10,MXP,Milan Malpensa,Italy,T2,19:10,652,120
EZY3589,MXP,Milan Malpensa,Italy,T2,15:40,OLB,Sardinia Olbia,Italy,Terminal 1,17:00,329,80
EZY3590,OLB,Sardinia Olbia,Italy,Terminal 1,17:40,MXP,Milan Malpensa,Italy,T2,18:50,329,70
EZY3657,MXP,Milan Malpensa,Italy,T2,11:55,CFU,Corfu,Greece,,14:55,637,120
EZY3658,CFU,Corfu,Greece,,15:35,MXP,Milan Malpensa,Italy,T2,16:35,637,120
EZY3671,MXP,Milan Malpensa,Italy,T2,06:55,JTR,Santorini,Greece,,10:35,966,160
EZY3672,JTR,Santorini,Greece,,11:20,MXP,Milan Malpensa,Italy,T2,13:10,1053,170
EZY3677,MXP,Milan Malpensa,Italy,T2,06:00,HER,Crete Heraklion,Greece,,09:45,1117,165
EZY3678,HER,Crete Heraklion,Greece,,10:30,MXP,Milan Malpensa,Italy,T2,12:25,1117,175
EZY3739,MXP,Milan Malpensa,Italy,T2,13:50,IBZ,Ibiza,Spain,,15:45,599,115
EZY3740,IBZ,Ibiza,Spain,,16:20,MXP,Milan Malpensa,Italy,T2,18:10,599,110
EZY3759,MXP,Milan Malpensa,Italy,T2,16:25,ACE,Lanzarote,Spain,,19:35,1297,190
EZY3760,ACE,Lanzarote,Spain,,20:25,MXP,Milan Malpensa,Italy,T2,07 Jun 01:20,2167,295
EZY3761,MXP,Milan Malpensa,Italy,T2,08:05,MAH,Menorca Mahon,Spain,,09:40,450,95
EZY3762,MAH,Menorca Mahon,Spain,,10:20,MXP,Milan Malpensa,Italy,T2,11:50,399,90
EZY3769,MXP,Milan Malpensa,Italy,T2,15:50,TFS,Tenerife South,Spain,,19:25,1848,275
EZY3770,TFS,Tenerife South,Spain,,20:15,MXP,Milan Malpensa,Italy,T2,07 Jun 01:30,1848,255
EZY3773,MXP,Milan Malpensa,Italy,T2,13:55,LCG,La Coruña,Spain,,16:35,966,160
EZY3774,LCG,La Coruña,Spain,,17:15,MXP,Milan Malpensa,Italy,T2,19:45,888,150
EZY3831,MXP,Milan Malpensa,Italy,T2,17:30,LTN,London Luton,United Kingdom,,18:30,598,120
EZY3832,LTN,London Luton,United Kingdom,,19:00,MXP,Milan Malpensa,Italy,T2,22:00,598,120
EZY3879,MXP,Milan Malpensa,Italy,T2,07:15,FNC,Madeira Funchal,Portugal,,10:20,1698,245
EZY3880,FNC,Madeira Funchal,Portugal,,10:50,MXP,Milan Malpensa,Italy,T2,15:50,1673,240
EZY3891,MXP,Milan Malpensa,Italy,T2,07:15,SSH,Sharm El Sheikh,Egypt,Terminal 1,12:30,1858,255
EZY3892,SSH,Sharm El Sheikh,Egypt,Terminal 1,13:25,MXP,Milan Malpensa,Italy,T2,17:05,1858,280
EZY3895,MXP,Milan Malpensa,Italy,T2,08:30,RMF,Marsa Alam,Egypt,,13:50,1794,260
EZY3896,RMF,Marsa Alam,Egypt,,14:35,MXP,Milan Malpensa,Italy,T2,18:25,1946,290
